mode,dir,arm,offset,size,depth,workers,alignment,page_offset,kc,ops_per_rep,io_ns_median,io_ns_mad,wall_ns_per_op,minflt_io_median,instructions_per_op,cycles_per_op,thread_op_ns_median
ladder,read,a7,0,8192,2,1,4096,0,16,16,27176.0,124.5,1698.5,0.0,4277.008928571428,2550.625,
ladder,read,a7,0,8192,4,1,4096,0,16,16,26038.0,47.5,1627.375,0.0,4276.758928571428,2195.6785714285716,
ladder,read,a7,0,8192,8,1,4096,0,16,16,26091.5,69.0,1630.71875,0.0,4277.026785714285,195.46428571428572,
ladder,read,a7,0,8192,16,1,4096,0,16,16,26050.0,116.0,1628.125,0.0,4275.991071428572,860.3660714285714,
ladder,read,a7,0,8192,32,1,4096,0,16,16,25851.0,70.5,1615.6875,0.0,4276.8125,1222.2589285714287,
ladder,read,a7,0,16384,1,1,4096,0,16,16,47030.5,201.5,2939.40625,0.0,8062.116071428572,973.9285714285714,
ladder,read,a7,0,16384,2,1,4096,0,16,16,46696.0,219.5,2918.5,0.0,8061.196428571428,2307.6696428571427,
ladder,read,a7,0,16384,4,1,4096,0,16,16,47612.5,265.5,2975.78125,0.0,8062.857142857143,2032.3482142857142,
ladder,read,a7,0,16384,8,1,4096,0,16,16,47998.5,480.5,2999.90625,0.0,8061.991071428572,3520.1875,
ladder,read,a7,0,16384,16,1,4096,0,16,16,47458.5,273.5,2966.15625,0.0,8065.133928571428,654.6517857142857,
ladder,read,a7,0,16384,32,1,4096,0,16,16,46863.5,243.0,2928.96875,0.0,8064.642857142857,2536.401785714286,
ladder,read,a7,0,65536,1,1,4096,0,16,16,149784.0,2025.0,9361.5,0.0,30779.625,8287.223214285714,
ladder,read,a7,0,65536,2,1,4096,0,16,16,150947.0,408.0,9434.1875,0.0,30779.848214285714,9413.098214285714,
ladder,read,a7,0,65536,4,1,4096,0,16,16,152183.0,528.5,9511.4375,0.0,30779.848214285714,7685.392857142857,
ladder,read,a7,0,65536,8,1,4096,0,16,16,157901.0,341.5,9868.8125,0.0,30779.45535714286,8864.098214285714,
ladder,read,a7,0,65536,16,1,4096,0,16,16,154626.0,2448.0,9664.125,0.0,30782.125,10025.6875,
ladder,read,a7,0,65536,32,1,4096,0,16,16,151905.5,331.0,9494.09375,0.0,30782.741071428572,9687.63392857143,
ladder,read,a7,0,1048576,1,1,4096,0,16,16,2906459.5,6676.0,181653.71875,0.0,485102.58928571426,197009.5357142857,
ladder,read,a7,0,1048576,2,1,4096,0,16,16,2926426.0,27697.0,182901.625,0.0,485102.29464285716,205321.82142857142,
ladder,read,a7,0,1048576,4,1,4096,0,16,16,2750659.5,56255.0,171916.21875,0.0,485102.1875,179738.88392857142,
ladder,read,a7,0,1048576,8,1,4096,0,16,16,2806847.0,132787.0,175427.9375,0.0,485102.0625,220694.79464285713,
ladder,read,a7,0,1048576,16,1,4096,0,16,16,2607194.5,43948.5,162949.65625,0.0,485102.53571428574,173336.23214285713,
ladder,read,a7,0,1048576,32,1,4096,0,16,16,2687467.5,42948.0,167966.71875,0.0,485100.7589285714,197579.75892857142,
ladder,write,a0,0,4096,1,1,16,16,16,16,56145.5,821.0,3509.09375,0.0,476.67857142857144,-3440.276785714286,
ladder,write,a0,0,4096,2,1,16,16,16,16,44524.0,373.5,2782.75,0.0,477.94642857142856,1879.732142857143,
ladder,write,a0,0,4096,4,1,16,16,16,16,55477.5,464.5,3467.34375,0.0,477.17857142857144,-2160.339285714286,
ladder,write,a0,0,4096,8,1,16,16,16,16,56250.0,423.0,3515.625,0.0,478.4375,-88.84821428571429,
ladder,write,a0,0,4096,16,1,16,16,16,16,55845.0,542.0,3490.3125,0.0,479.44642857142856,60.419642857142854,
ladder,write,a0,0,4096,32,1,16,16,16,16,55542.0,228.0,3471.375,0.0,480.00892857142856,1847.9285714285713,
ladder,write,a0,0,8192,1,1,16,16,16,16,83024.5,761.0,5189.03125,0.0,479.26785714285717,821.625,
ladder,write,a0,0,8192,2,1,16,16,16,16,84475.0,311.0,5279.6875,0.0,479.3482142857143,2442.964285714286,
ladder,write,a0,0,8192,4,1,16,16,16,16,85954.0,2301.0,5372.125,0.0,479.73214285714283,-297.9732142857143,
ladder,write,a0,0,8192,8,1,16,16,16,16,83851.5,451.0,5240.71875,0.0,479.0982142857143,-1083.2589285714287,
ladder,write,a0,0,8192,16,1,16,16,16,16,84452.0,657.5,5278.25,0.0,481.4732142857143,2102.6785714285716,
ladder,write,a0,0,8192,32,1,16,16,16,16,85545.5,2768.0,5346.59375,0.0,480.36607142857144,-652.2767857142857,
ladder,write,a0,0,16384,1,1,16,16,16,16,144382.5,1844.5,9023.90625,0.0,481.0267857142857,4123.785714285715,
ladder,write,a0,0,16384,2,1,16,16,16,16,142494.5,811.0,8905.90625,0.0,482.44642857142856,0.8392857142857143,
ladder,write,a0,0,16384,4,1,16,16,16,16,144639.5,6335.0,9039.96875,0.0,482.5,-1328.1607142857142,
ladder,write,a0,0,16384,8,1,16,16,16,16,141098.0,754.5,8818.625,0.0,482.50892857142856,164.19642857142858,
ladder,write,a0,0,16384,16,1,16,16,16,16,130447.5,691.5,8152.96875,0.0,481.94642857142856,1051.625,
ladder,write,a0,0,16384,32,1,16,16,16,16,140888.0,864.0,8805.5,0.0,482.30357142857144,-2692.2678571428573,
ladder,write,a0,0,65536,1,1,16,16,16,16,464778.0,10648.5,29048.625,0.0,483.32142857142856,97.57142857142857,
ladder,write,a0,0,65536,2,1,16,16,16,16,450248.5,5745.0,28140.53125,0.0,483.83035714285717,-1971.4910714285713,
ladder,write,a0,0,65536,4,1,16,16,16,16,471673.0,10392.5,29479.5625,0.0,483.45535714285717,1031.6785714285713,
ladder,write,a0,0,65536,8,1,16,16,16,16,476643.0,9304.5,29790.1875,0.0,483.32142857142856,-113.80357142857143,
ladder,write,a0,0,65536,16,1,16,16,16,16,477339.5,13267.5,29833.71875,0.0,485.8392857142857,604.5267857142857,
ladder,write,a0,0,65536,32,1,16,16,16,16,400272.5,1967.5,25017.03125,0.0,481.89285714285717,1499.3125,
ladder,write,a0,0,1048576,1,1,16,16,16,16,6583384.0,10478.0,411461.5,0.0,482.70535714285717,-844.4285714285714,
ladder,write,a0,0,1048576,2,1,16,16,16,16,6521204.0,4757.0,407575.25,0.0,482.35714285714283,4878.455357142857,
ladder,write,a0,0,1048576,4,1,16,16,16,16,6420560.5,6241.5,401285.03125,0.0,482.8392857142857,1080.4285714285713,
ladder,write,a0,0,1048576,8,1,16,16,16,16,6519993.0,11853.0,407499.5625,0.0,483.51785714285717,-223.73214285714286,
ladder,write,a0,0,1048576,16,1,16,16,16,16,6418919.5,14570.5,401182.46875,0.0,484.2767857142857,1507.8839285714287,
ladder,write,a0,0,1048576,32,1,16,16,16,16,6391917.0,9043.0,399494.8125,0.0,484.67857142857144,2906.4821428571427,
ladder,write,a1,0,4096,1,1,64,0,16,16,55781.5,654.5,3486.34375,0.0,478.6517857142857,248.0625,
ladder,write,a1,0,4096,2,1,64,0,16,16,54872.5,322.5,3429.53125,0.0,478.3125,-708.1607142857143,
ladder,write,a1,0,4096,4,1,64,0,16,16,54782.5,216.0,3423.90625,0.0,479.39285714285717,-1024.4285714285713,
ladder,write,a1,0,4096,8,1,64,0,16,16,55851.5,603.0,3490.71875,0.0,476.80357142857144,1035.1517857142858,
ladder,write,a1,0,4096,16,1,64,0,16,16,55060.5,568.0,3441.28125,0.0,480.23214285714283,304.16964285714283,
ladder,write,a1,0,4096,32,1,64,0,16,16,56235.5,139.0,3514.71875,0.0,481.41964285714283,-548.9285714285714,
ladder,write,a1,0,8192,1,1,64,0,16,16,82990.0,322.0,5186.875,0.0,479.8125,-1358.7410714285713,
ladder,write,a1,0,8192,2,1,64,0,16,16,84173.5,277.5,5260.84375,0.0,480.4642857142857,836.7678571428571,
ladder,write,a1,0,8192,4,1,64,0,16,16,82902.0,518.0,5181.375,0.0,479.99107142857144,726.9821428571429,
ladder,write,a1,0,8192,8,1,64,0,16,16,84017.0,434.0,5251.0625,0.0,479.44642857142856,379.42857142857144,
ladder,write,a1,0,8192,16,1,64,0,16,16,84045.0,3260.0,5252.8125,0.0,480.9732142857143,-290.92857142857144,
ladder,write,a1,0,8192,32,1,64,0,16,16,85582.0,570.5,5348.875,0.0,481.70535714285717,903.6071428571429,
ladder,write,a1,0,16384,1,1,64,0,16,16,142266.5,614.5,8891.65625,0.0,481.9732142857143,-1682.2232142857142,
ladder,write,a1,0,16384,2,1,64,0,16,16,141156.5,1014.0,8822.28125,0.0,480.5982142857143,273.875,
ladder,write,a1,0,16384,4,1,64,0,16,16,143490.5,650.5,8968.15625,0.0,481.67857142857144,2797.1964285714284,
ladder,write,a1,0,16384,8,1,64,0,16,16,140268.0,640.5,8766.75,0.0,481.8392857142857,427.30357142857144,
ladder,write,a1,0,16384,16,1,64,0,16,16,135983.0,2814.0,8498.9375,0.0,481.5,-2422.75,
ladder,write,a1,0,16384,32,1,64,0,16,16,140231.5,1197.5,8764.46875,0.0,480.7767857142857,2154.9196428571427,
ladder,write,a1,0,65536,1,1,64,0,16,16,499438.5,2645.0,31214.90625,0.0,482.4017857142857,-785.9464285714286,
ladder,write,a1,0,65536,2,1,64,0,16,16,441210.0,2649.5,27575.625,0.0,482.24107142857144,-346.83035714285717,
ladder,write,a1,0,65536,4,1,64,0,16,16,456597.0,7993.0,28537.3125,0.0,483.54464285714283,-708.6607142857143,
ladder,write,a1,0,65536,8,1,64,0,16,16,478401.0,11908.5,29900.0625,0.0,482.83035714285717,2219.7321428571427,
ladder,write,a1,0,65536,16,1,64,0,16,16,482581.5,12844.5,30161.34375,0.0,481.4642857142857,1357.3035714285713,
ladder,write,a1,0,65536,32,1,64,0,16,16,471301.0,7416.0,29456.3125,0.0,482.05357142857144,980.9732142857143,
ladder,write,a1,0,1048576,1,1,64,0,16,16,6535279.5,14765.0,408454.96875,0.0,482.1875,681.1071428571429,
ladder,write,a1,0,1048576,2,1,64,0,16,16,6465218.5,32769.5,404076.15625,0.0,483.11607142857144,-2235.3125,
ladder,write,a1,0,1048576,4,1,64,0,16,16,6373722.0,6555.5,398357.625,0.0,483.17857142857144,814.0982142857143,
ladder,write,a1,0,1048576,8,1,64,0,16,16,6421111.5,35884.0,401319.46875,0.0,482.5,-586.9107142857143,
ladder,write,a1,0,1048576,16,1,64,0,16,16,6378743.5,13655.0,398671.46875,0.0,485.0892857142857,-591.6517857142857,
ladder,write,a1,0,1048576,32,1,64,0,16,16,6391927.0,32734.0,399495.4375,0.0,484.2767857142857,1519.7857142857142,
ladder,write,a2,0,4096,1,1,128,0,16,16,58356.0,2765.0,3647.25,0.0,477.13392857142856,1152.5089285714287,
ladder,write,a2,0,4096,2,1,128,0,16,16,55224.5,214.0,3451.53125,0.0,477.60714285714283,441.41964285714283,
ladder,write,a2,0,4096,4,1,128,0,16,16,55743.5,335.0,3483.96875,0.0,477.5357142857143,-1373.705357142857,
ladder,write,a2,0,4096,8,1,128,0,16,16,56154.0,414.0,3509.625,0.0,477.875,100.40178571428571,
ladder,write,a2,0,4096,16,1,128,0,16,16,56500.5,1584.0,3531.28125,0.0,479.2767857142857,306.625,
ladder,write,a2,0,4096,32,1,128,0,16,16,55644.0,331.0,3477.75,0.0,479.54464285714283,607.6607142857143,
ladder,write,a2,0,8192,1,1,128,0,16,16,83403.0,544.0,5212.6875,0.0,478.76785714285717,366.375,
ladder,write,a2,0,8192,2,1,128,0,16,16,83896.5,491.0,5243.53125,0.0,480.30357142857144,-484.13392857142856,
ladder,write,a2,0,8192,4,1,128,0,16,16,83038.0,423.5,5189.875,0.0,478.6607142857143,528.2232142857143,
ladder,write,a2,0,8192,8,1,128,0,16,16,87172.5,1117.0,5448.28125,0.0,478.45535714285717,336.0357142857143,
ladder,write,a2,0,8192,16,1,128,0,16,16,84367.5,438.0,5272.96875,0.0,481.0982142857143,736.1428571428571,
ladder,write,a2,0,8192,32,1,128,0,16,16,84436.5,653.0,5277.28125,0.0,481.33035714285717,-887.4553571428571,
ladder,write,a2,0,16384,1,1,128,0,16,16,142401.5,1239.0,8900.09375,0.0,483.00892857142856,569.0,
ladder,write,a2,0,16384,2,1,128,0,16,16,139703.5,635.0,8731.46875,0.0,482.6875,635.6696428571429,
ladder,write,a2,0,16384,4,1,128,0,16,16,147269.5,714.0,9204.34375,0.0,482.6607142857143,-549.1071428571429,
ladder,write,a2,0,16384,8,1,128,0,16,16,139563.0,476.5,8722.6875,0.0,481.7857142857143,-1381.3392857142858,
ladder,write,a2,0,16384,16,1,128,0,16,16,141853.0,1136.0,8865.8125,0.0,481.4107142857143,2525.3928571428573,
ladder,write,a2,0,16384,32,1,128,0,16,16,140833.5,1057.5,8802.09375,0.0,481.25892857142856,101.99107142857143,
ladder,write,a2,0,65536,1,1,128,0,16,16,387814.0,1809.5,24238.375,0.0,482.44642857142856,3700.714285714286,
ladder,write,a2,0,65536,2,1,128,0,16,16,455877.5,5374.0,28492.34375,0.0,482.8392857142857,620.4375,
ladder,write,a2,0,65536,4,1,128,0,16,16,459401.5,5756.5,28712.59375,0.0,483.13392857142856,1564.892857142857,
ladder,write,a2,0,65536,8,1,128,0,16,16,474410.0,11710.0,29650.625,0.0,482.69642857142856,1539.1160714285713,
ladder,write,a2,0,65536,16,1,128,0,16,16,474229.5,5971.0,29639.34375,0.0,482.00892857142856,-730.2589285714286,
ladder,write,a2,0,65536,32,1,128,0,16,16,479730.0,10323.5,29983.125,0.0,482.61607142857144,1858.267857142857,
ladder,write,a2,0,1048576,1,1,128,0,16,16,6543448.0,88169.0,408965.5,0.0,482.0267857142857,-2193.9821428571427,
ladder,write,a2,0,1048576,2,1,128,0,16,16,6964171.0,116274.5,435260.6875,0.0,481.57142857142856,-324.61607142857144,
ladder,write,a2,0,1048576,4,1,128,0,16,16,6680744.0,5933.5,417546.5,0.0,482.67857142857144,-3879.901785714286,
ladder,write,a2,0,1048576,8,1,128,0,16,16,6388968.0,19541.5,399310.5,0.0,481.88392857142856,433.49107142857144,
ladder,write,a2,0,1048576,16,1,128,0,16,16,6396577.0,31554.5,399786.0625,0.0,484.7767857142857,2160.214285714286,
ladder,write,a2,0,1048576,32,1,128,0,16,16,6354184.5,6763.5,397136.53125,0.0,484.26785714285717,122.25,
ladder,write,a3,0,4096,1,1,256,0,16,16,55880.0,838.0,3492.5,0.0,478.73214285714283,-1874.3392857142858,
ladder,write,a3,0,4096,2,1,256,0,16,16,55062.0,526.0,3441.375,0.0,478.75892857142856,470.67857142857144,
ladder,write,a3,0,4096,4,1,256,0,16,16,55205.5,640.0,3450.34375,0.0,477.8125,2460.5535714285716,
ladder,write,a3,0,4096,8,1,256,0,16,16,56102.0,994.5,3506.375,0.0,476.91964285714283,909.2410714285714,
ladder,write,a3,0,4096,16,1,256,0,16,16,54972.0,402.0,3435.75,0.0,478.89285714285717,12.973214285714286,
ladder,write,a3,0,4096,32,1,256,0,16,16,56380.0,350.0,3523.75,0.0,479.49107142857144,-2148.964285714286,
ladder,write,a3,0,8192,1,1,256,0,16,16,83202.5,454.0,5200.15625,0.0,478.7767857142857,-133.61607142857142,
ladder,write,a3,0,8192,2,1,256,0,16,16,83330.0,786.0,5208.125,0.0,478.42857142857144,-225.48214285714286,
ladder,write,a3,0,8192,4,1,256,0,16,16,82893.5,287.5,5180.84375,0.0,479.29464285714283,336.64285714285717,
ladder,write,a3,0,8192,8,1,256,0,16,16,83431.5,459.0,5214.46875,0.0,479.29464285714283,-570.9196428571429,
ladder,write,a3,0,8192,16,1,256,0,16,16,84689.0,1318.0,5293.0625,0.0,480.51785714285717,405.23214285714283,
ladder,write,a3,0,8192,32,1,256,0,16,16,84248.5,492.5,5265.53125,0.0,482.0982142857143,17.883928571428573,
ladder,write,a3,0,16384,1,1,256,0,16,16,143344.0,1204.0,8959.0,0.0,481.38392857142856,214.41964285714286,
ladder,write,a3,0,16384,2,1,256,0,16,16,140352.0,664.5,8772.0,0.0,482.25892857142856,644.0892857142857,
ladder,write,a3,0,16384,4,1,256,0,16,16,141057.5,1629.0,8816.09375,0.0,480.5625,890.5,
ladder,write,a3,0,16384,8,1,256,0,16,16,140813.5,5881.5,8800.84375,0.0,482.6875,-749.3303571428571,
ladder,write,a3,0,16384,16,1,256,0,16,16,139204.5,3322.5,8700.28125,0.0,481.19642857142856,2743.1160714285716,
ladder,write,a3,0,16384,32,1,256,0,16,16,140415.5,716.0,8775.96875,0.0,480.1875,-456.7857142857143,
ladder,write,a3,0,65536,1,1,256,0,16,16,461974.5,18154.5,28873.40625,0.0,482.54464285714283,-982.0178571428571,
ladder,write,a3,0,65536,2,1,256,0,16,16,463173.0,8719.0,28948.3125,0.0,482.4642857142857,538.4107142857143,
ladder,write,a3,0,65536,4,1,256,0,16,16,458944.5,7534.5,28684.03125,0.0,482.39285714285717,4124.4375,
ladder,write,a3,0,65536,8,1,256,0,16,16,395010.5,3470.0,24688.15625,0.0,482.8482142857143,2882.035714285714,
ladder,write,a3,0,65536,16,1,256,0,16,16,474434.5,7821.0,29652.15625,0.0,482.60714285714283,338.6607142857143,
ladder,write,a3,0,65536,32,1,256,0,16,16,478628.5,11224.5,29914.28125,0.0,482.74107142857144,2933.1428571428573,
ladder,write,a3,0,1048576,1,1,256,0,16,16,6372382.5,9844.0,398273.90625,0.0,483.24107142857144,1605.8214285714287,
ladder,write,a3,0,1048576,2,1,256,0,16,16,6781779.5,140752.5,423861.21875,0.0,482.0267857142857,-399.7857142857143,
ladder,write,a3,0,1048576,4,1,256,0,16,16,6681714.0,17644.5,417607.125,0.0,482.375,-890.9375,
ladder,write,a3,0,1048576,8,1,256,0,16,16,6380204.5,40129.5,398762.78125,0.0,482.20535714285717,181.91964285714286,
ladder,write,a3,0,1048576,16,1,256,0,16,16,6331088.0,11530.0,395693.0,0.0,484.9107142857143,-4314.767857142857,
ladder,write,a3,0,1048576,32,1,256,0,16,16,6389393.5,43833.0,399337.09375,0.0,484.7767857142857,2945.9821428571427,
ladder,write,a4,0,4096,1,1,512,0,16,16,56658.0,1570.5,3541.125,0.0,476.75,11.392857142857142,
ladder,write,a4,0,4096,2,1,512,0,16,16,55577.0,989.0,3473.5625,0.0,479.0625,95.88392857142857,
ladder,write,a4,0,4096,4,1,512,0,16,16,55827.5,489.0,3489.21875,0.0,477.60714285714283,3362.339285714286,
ladder,write,a4,0,4096,8,1,512,0,16,16,55402.0,422.0,3462.625,0.0,477.32142857142856,1141.1160714285713,
ladder,write,a4,0,4096,16,1,512,0,16,16,55573.0,314.0,3473.3125,0.0,479.38392857142856,889.8839285714286,
ladder,write,a4,0,4096,32,1,512,0,16,16,55030.0,284.0,3439.375,0.0,479.99107142857144,322.875,
ladder,write,a4,0,8192,1,1,512,0,16,16,84157.0,538.0,5259.8125,0.0,479.0892857142857,1235.857142857143,
ladder,write,a4,0,8192,2,1,512,0,16,16,83609.0,554.5,5225.5625,0.0,478.8482142857143,358.25892857142856,
ladder,write,a4,0,8192,4,1,512,0,16,16,83353.5,315.5,5209.59375,0.0,479.86607142857144,40.830357142857146,
ladder,write,a4,0,8192,8,1,512,0,16,16,82928.0,453.5,5183.0,0.0,479.24107142857144,265.00892857142856,
ladder,write,a4,0,8192,16,1,512,0,16,16,84039.0,553.5,5252.4375,0.0,481.11607142857144,433.07142857142856,
ladder,write,a4,0,8192,32,1,512,0,16,16,83932.5,653.0,5245.78125,0.0,480.9642857142857,-3033.3928571428573,
ladder,write,a4,0,16384,1,1,512,0,16,16,143419.5,604.0,8963.71875,0.0,482.30357142857144,436.42857142857144,
ladder,write,a4,0,16384,2,1,512,0,16,16,113636.0,803.0,7102.25,0.0,482.7767857142857,1362.9910714285713,
ladder,write,a4,0,16384,4,1,512,0,16,16,142134.5,853.0,8883.40625,0.0,483.3482142857143,0.7321428571428571,
ladder,write,a4,0,16384,8,1,512,0,16,16,140591.5,5238.5,8786.96875,0.0,481.89285714285717,689.3839285714286,
ladder,write,a4,0,16384,16,1,512,0,16,16,139954.5,715.5,8747.15625,0.0,482.625,-77.04464285714286,
ladder,write,a4,0,16384,32,1,512,0,16,16,134112.0,555.5,8382.0,0.0,481.7857142857143,1602.6875,
ladder,write,a4,0,65536,1,1,512,0,16,16,463749.0,11548.0,28984.3125,0.0,482.2857142857143,-1157.8839285714287,
ladder,write,a4,0,65536,2,1,512,0,16,16,466575.5,8224.0,29160.96875,0.0,483.4732142857143,2849.3303571428573,
ladder,write,a4,0,65536,4,1,512,0,16,16,473063.5,12127.5,29566.46875,0.0,478.66964285714283,-705.5625,
ladder,write,a4,0,65536,8,1,512,0,16,16,457824.0,4210.0,28614.0,0.0,482.6875,2201.375,
ladder,write,a4,0,65536,16,1,512,0,16,16,475366.5,8394.5,29710.40625,0.0,481.7232142857143,341.2142857142857,
ladder,write,a4,0,65536,32,1,512,0,16,16,478845.0,5627.0,29927.8125,0.0,481.1517857142857,938.9107142857143,
ladder,write,a4,0,1048576,1,1,512,0,16,16,6373132.5,6612.5,398320.78125,0.0,483.30357142857144,2313.9196428571427,
ladder,write,a4,0,1048576,2,1,512,0,16,16,6353362.0,13730.5,397085.125,0.0,482.35714285714283,-4547.580357142857,
ladder,write,a4,0,1048576,4,1,512,0,16,16,6642423.5,16100.5,415151.46875,0.0,482.0,9483.035714285714,
ladder,write,a4,0,1048576,8,1,512,0,16,16,6339003.5,13808.0,396187.71875,0.0,483.85714285714283,-3008.5178571428573,
ladder,write,a4,0,1048576,16,1,512,0,16,16,6376193.0,18277.0,398512.0625,0.0,484.2857142857143,-34.107142857142854,
ladder,write,a4,0,1048576,32,1,512,0,16,16,6365038.0,29321.5,397814.875,0.0,484.3125,-967.4196428571429,
ladder,write,a5,0,4096,1,1,1024,0,16,16,55114.0,349.5,3444.625,0.0,477.07142857142856,-623.1160714285714,
ladder,write,a5,0,4096,2,1,1024,0,16,16,55209.0,421.5,3450.5625,0.0,478.2232142857143,-777.2767857142857,
ladder,write,a5,0,4096,4,1,1024,0,16,16,45113.0,433.5,2819.5625,0.0,477.9642857142857,-724.7589285714286,
ladder,write,a5,0,4096,8,1,1024,0,16,16,55398.5,551.0,3462.40625,0.0,476.5625,161.53571428571428,
ladder,write,a5,0,4096,16,1,1024,0,16,16,55779.0,636.5,3486.1875,0.0,480.5982142857143,1065.9910714285713,
ladder,write,a5,0,4096,32,1,1024,0,16,16,54913.5,293.0,3432.09375,0.0,478.125,-223.15178571428572,
ladder,write,a5,0,8192,1,1,1024,0,16,16,82439.0,462.5,5152.4375,0.0,479.2857142857143,473.0625,
ladder,write,a5,0,8192,2,1,1024,0,16,16,82874.5,592.5,5179.65625,0.0,479.7232142857143,616.8928571428571,
ladder,write,a5,0,8192,4,1,1024,0,16,16,82892.5,292.0,5180.78125,0.0,479.17857142857144,302.19642857142856,
ladder,write,a5,0,8192,8,1,1024,0,16,16,84290.5,311.5,5268.15625,0.0,479.20535714285717,234.41964285714286,
ladder,write,a5,0,8192,16,1,1024,0,16,16,84243.0,508.0,5265.1875,0.0,481.0,786.6875,
ladder,write,a5,0,8192,32,1,1024,0,16,16,84865.5,431.0,5304.09375,0.0,481.16964285714283,464.11607142857144,
ladder,write,a5,0,16384,1,1,1024,0,16,16,137281.5,912.5,8580.09375,0.0,482.41964285714283,3229.1785714285716,
ladder,write,a5,0,16384,2,1,1024,0,16,16,139298.5,4188.0,8706.15625,0.0,481.57142857142856,794.3303571428571,
ladder,write,a5,0,16384,4,1,1024,0,16,16,142030.0,655.5,8876.875,0.0,481.7857142857143,-1495.5892857142858,
ladder,write,a5,0,16384,8,1,1024,0,16,16,139692.0,519.0,8730.75,0.0,482.4107142857143,234.47321428571428,
ladder,write,a5,0,16384,16,1,1024,0,16,16,140104.0,358.0,8756.5,0.0,480.6607142857143,-94.96428571428571,
ladder,write,a5,0,16384,32,1,1024,0,16,16,140519.5,836.5,8782.46875,0.0,481.50892857142856,-7.419642857142857,
ladder,write,a5,0,65536,1,1,1024,0,16,16,455729.5,9873.5,28483.09375,0.0,483.25892857142856,916.9642857142857,
ladder,write,a5,0,65536,2,1,1024,0,16,16,453384.5,11205.5,28336.53125,0.0,482.14285714285717,135.04464285714286,
ladder,write,a5,0,65536,4,1,1024,0,16,16,464921.5,4014.0,29057.59375,0.0,482.32142857142856,-656.9285714285714,
ladder,write,a5,0,65536,8,1,1024,0,16,16,462278.0,6972.0,28892.375,0.0,481.5357142857143,-110.5,
ladder,write,a5,0,65536,16,1,1024,0,16,16,469911.0,16350.0,29369.4375,0.0,481.58035714285717,257.2142857142857,
ladder,write,a5,0,65536,32,1,1024,0,16,16,479758.0,15662.0,29984.875,0.0,482.7232142857143,-3848.3839285714284,
ladder,write,a5,0,1048576,1,1,1024,0,16,16,6365068.0,9852.0,397816.75,0.0,482.85714285714283,-2670.8660714285716,
ladder,write,a5,0,1048576,2,1,1024,0,16,16,6376949.5,9712.0,398559.34375,0.0,482.49107142857144,1832.9642857142858,
ladder,write,a5,0,1048576,4,1,1024,0,16,16,6496694.5,8616.5,406043.40625,0.0,483.4017857142857,-4028.223214285714,
ladder,write,a5,0,1048576,8,1,1024,0,16,16,6360158.0,4662.0,397509.875,0.0,482.00892857142856,1653.205357142857,
ladder,write,a5,0,1048576,16,1,1024,0,16,16,6394985.0,29383.0,399686.5625,0.0,484.38392857142856,2307.0089285714284,
ladder,write,a5,0,1048576,32,1,1024,0,16,16,6405109.0,26462.5,400319.3125,0.0,483.70535714285717,175.53571428571428,
ladder,write,a6,0,4096,1,1,2048,0,16,16,55575.5,525.5,3473.46875,0.0,476.60714285714283,-1675.892857142857,
ladder,write,a6,0,4096,2,1,2048,0,16,16,55014.0,274.0,3438.375,0.0,477.16964285714283,295.5357142857143,
ladder,write,a6,0,4096,4,1,2048,0,16,16,56629.5,1127.0,3539.34375,0.0,477.67857142857144,496.23214285714283,
ladder,write,a6,0,4096,8,1,2048,0,16,16,55039.5,286.0,3439.96875,0.0,477.36607142857144,768.0892857142857,
ladder,write,a6,0,4096,16,1,2048,0,16,16,57401.5,2943.5,3587.59375,0.0,479.32142857142856,-25.616071428571427,
ladder,write,a6,0,4096,32,1,2048,0,16,16,56078.0,1014.5,3504.875,0.0,480.375,658.9553571428571,
ladder,write,a6,0,8192,1,1,2048,0,16,16,90526.5,450.5,5657.90625,0.0,478.7232142857143,948.6696428571429,
ladder,write,a6,0,8192,2,1,2048,0,16,16,83148.5,417.5,5196.78125,0.0,485.42857142857144,590.2678571428571,
ladder,write,a6,0,8192,4,1,2048,0,16,16,83636.5,3076.5,5227.28125,0.0,478.5625,805.8214285714286,
ladder,write,a6,0,8192,8,1,2048,0,16,16,63009.5,424.5,3938.09375,0.0,479.41964285714283,1644.2232142857142,
ladder,write,a6,0,8192,16,1,2048,0,16,16,84040.5,408.0,5252.53125,0.0,481.61607142857144,810.9464285714286,
ladder,write,a6,0,8192,32,1,2048,0,16,16,85108.0,671.5,5319.25,0.0,481.3125,264.73214285714283,
ladder,write,a6,0,16384,1,1,2048,0,16,16,142619.0,702.5,8913.6875,0.0,481.88392857142856,191.44642857142858,
ladder,write,a6,0,16384,2,1,2048,0,16,16,141413.5,2946.5,8838.34375,0.0,481.35714285714283,29.616071428571427,
ladder,write,a6,0,16384,4,1,2048,0,16,16,141095.5,991.5,8818.46875,0.0,481.4375,-480.41964285714283,
ladder,write,a6,0,16384,8,1,2048,0,16,16,140650.0,887.0,8790.625,0.0,481.2857142857143,19.75,
ladder,write,a6,0,16384,16,1,2048,0,16,16,141602.5,732.0,8850.15625,0.0,481.04464285714283,23.142857142857142,
ladder,write,a6,0,16384,32,1,2048,0,16,16,139801.0,5153.5,8737.5625,0.0,480.5357142857143,381.32142857142856,
ladder,write,a6,0,65536,1,1,2048,0,16,16,461049.0,14940.0,28815.5625,0.0,482.60714285714283,296.44642857142856,
